"ID","AgeGroup","Gender","ActionCount","ActionSeq_Collapsed","GradedScore","ResponseTime","LiteracyScore","NumeracyScore"
2867,"20-24","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",361168,255.60402,257.4412
2870,"50-54","Female",32,"START,TAB,TAB,COMBOBOX,COMBOBOX,TEXTLINK,COMBOBOX,COMBOBOX,TEXTLINK,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",268201,238.65438,267.74297
2876,"40-44","Male",27,"START,COMBOBOX,TEXTLINK,COMBOBOX,BUTTON,BUTTON,COMBOBOX,TAB,TOOLBAR_HISTORY_BACK,TAB,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",198012,272.8267,243.86354
2877,"30-34","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",176859,204.12395,161.11894
2878,"45-49","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",152990,313.21558,301.73056
2885,"20-24","Male",25,"START,TAB,TOOLBAR,TOOLBAR,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",134990,341.0357,329.20704
2892,"30-34","Male",29,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",116596,307.88384,311.2013
2903,"16-19","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TEXTLINK,TEXTLINK,TEXTLINK,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TEXTLINK,TAB,TAB,TAB,NEXT_INQUIRY,END","0",298755,219.25493,184.64112
2907,"50-54","Female",34,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",170508,306.54544,327.25663
2908,"16-19","Female",29,"START,TAB,TAB,BOX_PRESS,TAB,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,NEXT_INQUIRY,END","0",227150,272.01834,226.31899
2909,"16-19","Male",29,"START,TEXTLINK,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",111156,189.08538,187.63156
2915,"60-65","Male",17,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",237514,187.96249,215.47745
2918,"45-49","Male",40,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR,TAB,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",383713,289.00688,253.04824
2930,"25-29","Male",26,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",196503,277.0427,222.96568
2932,"30-34","Male",38,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TOOLBAR,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","0",210613,311.26969,287.99846
2934,"60-65","Female",22,"START,COMBOBOX,COMBOBOX,TEXTLINK,COMBOBOX,COMBOBOX,TEXTLINK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",234796,281.2169,212.40854
2935,"16-19","Male",29,"START,BOX_PRESS,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TEXTLINK,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",123233,199.86221,188.35358
2939,"45-49","Male",3,"START,NEXT_INQUIRY,END","0",4146,200.27919,207.99509
2940,"50-54","Male",29,"START,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,CHECKBOX,CHECKBOX,TAB,TOOLBAR,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",217638,313.05201,326.56454
2941,"25-29","Male",10,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,NEXT_INQUIRY,END","0",79622,243.34109,239.07364
2943,"16-19","Female",15,"START,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,NEXT_INQUIRY,END","0",102990,276.23829,212.96015
2948,"30-34","Male",27,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",187617,318.93578,318.51792
2949,"50-54","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",187319,298.84685,317.70454
2952,"20-24","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",62621,308.85285,278.022
2956,"45-49","Female",27,"START,TAB,TAB,COMBOBOX,TEXTLINK,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",306114,283.57626,246.57286
2966,"30-34","Female",25,"START,TAB,TAB,TEXTLINK,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",217835,327.36161,304.06964
2967,"50-54","Male",30,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",239358,311.99158,297.66614
2969,"20-24","Male",23,"START,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","1",202602,321.45287,293.82638
2979,"40-44","Female",34,"START,TAB,TOOLBAR,TOOLBAR,TAB,TOOLBAR,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",226602,313.58049,308.70322
2981,"40-44","Male",20,"START,COMBOBOX,TAB,TOOLBAR_HISTORY_BACK,TAB,TEXTLINK,TEXTLINK,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",169058,289.42933,256.6944
2985,"20-24","Male",7,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",15031,234.84569,199.91604
2986,"50-54","Male",25,"START,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,INVALID_TYPE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",221097,287.17994,313.12151
2988,"60-65","Male",22,"START,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",459647,347.98178,293.83598
2991,"35-39","Female",16,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",213169,282.56363,255.97431
2992,"30-34","Male",33,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",168792,302.31343,293.69981
3000,"45-49","Male",23,"START,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",380184,282.13735,274.32792
3001,"25-29","Male",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",129227,330.92052,292.4844
3005,"45-49","Female",26,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR,TOOLBAR,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,BUTTON,BUTTON,TOOLBAR,TOOLBAR,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",215638,259.65933,208.17183
3007,"35-39","Female",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",239752,335.48887,337.45575
3010,"30-34","Female",10,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TAB,TAB,TAB,NEXT_INQUIRY,END","0",281031,193.42965,173.771
3011,"55-59","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",199676,318.44159,262.78771
3015,"45-49","Female",5,"START,COMBOBOX,BUTTON,NEXT_INQUIRY,END","0",100680,176.76301,168.7646
3019,"20-24","Male",16,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",140390,205.00378,178.6633
3021,"55-59","Male",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",226663,299.11827,266.10216
3030,"20-24","Male",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",97990,267.95119,318.06547
3032,"55-59","Male",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",267567,318.17825,295.68451
3038,"45-49","Male",23,"START,TAB,TOOLBAR,TAB,TEXTLINK,TEXTLINK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","1",349311,299.22065,286.11783
3041,"45-49","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",254214,291.57928,287.64718
3042,"30-34","Male",31,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TOOLBAR_HISTORY_BACK,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",136703,326.43514,258.94339
3047,"35-39","Male",21,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",123324,281.7176,267.73774
3059,"25-29","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",133566,244.53355,266.60017
3065,"16-19","Female",18,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",133775,262.18806,245.40611
3067,"50-54","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",233124,279.17115,258.93038
3068,"30-34","Female",28,"START,RESTART,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,HISTORY_ADD,COMBOBOX,TAB,NEXT_INQUIRY,END_CANCEL,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",235937,263.76069,212.4524
3074,"25-29","Female",31,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",152932,297.04408,263.80001
3075,"25-29","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",47170,238.99994,172.48687
3076,"40-44","Female",15,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",138945,281.25547,261.26136
3078,"30-34","Male",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",144145,145.23015,159.1219
3079,"35-39","Female",24,"START,TAB,GET_HELP,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",167523,322.42637,326.34425
3081,"20-24","Male",45,"START,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",247405,344.28405,321.44113
3086,"60-65","Female",42,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,TAB,TOOLBAR,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","0",344850,312.42454,301.95243
3087,"20-24","Male",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",113479,355.49065,372.2507
3088,"30-34","Male",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",193259,356.68168,378.08052
3089,"35-39","Female",29,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,CHECKBOX,BUTTON,BUTTON,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",262083,360.08483,334.45398
3097,"50-54","Male",18,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,NEXT_INQUIRY,END","0",62638,221.19402,257.36435
3104,"55-59","Male",3,"START,NEXT_INQUIRY,END","0",5830,223.83952,179.49633
3112,"25-29","Male",33,"START,TAB,TAB,COMBOBOX,BUTTON,BUTTON,TEXTLINK,COMBOBOX,BUTTON,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,BUTTON,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",193937,328.48241,280.20606
3114,"50-54","Male",38,"START,COMBOBOX,COMBOBOX,TEXTLINK,TEXTLINK,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",270629,308.75107,289.03192
3122,"20-24","Female",33,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",93631,270.59536,244.47502
3125,"20-24","Male",14,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",86761,274.41264,280.27039
3127,"25-29","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","0",89380,221.67549,175.37364
3128,"45-49","Female",20,"START,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",147405,329.724,290.06033
3132,"45-49","Male",35,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",358461,270.87542,262.97132
3136,"45-49","Male",26,"START,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",117034,362.51413,322.40025
3140,"30-34","Male",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",111643,320.30182,298.55352
3141,"35-39","Male",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","1",201988,268.82741,255.70423
3142,"35-39","Female",21,"START,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",247910,336.03305,368.49323
3143,"45-49","Female",22,"START,TAB,TAB,TEXTLINK,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",231898,291.54672,254.87065
3152,"20-24","Male",4,"START,TAB,NEXT_INQUIRY,END","0",64096,265.14095,217.76565
3153,"45-49","Female",3,"START,NEXT_INQUIRY,END","0",16180,215.52463,231.80997
3165,"55-59","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",65066,230.795,209.67963
